subjects,assistance,metabolic rate 01,metabolic rate 02,metabolic rate 03,
subject05,noload unassist,6.593363911258403,6.603177833528958,6.6355607111952315
subject07,noload unassist,5.9240725170631725,6.250206528491928,6.1213189052872
subject09,noload unassist,6.697876925118759,6.1325261897865,6.2518648647724575
subject10,noload unassist,6.517764254018895,6.786965616708044,6.553466309056262
subject11,noload unassist,6.587545584473939,6.5945214028805434,6.662229225625386
subject12,noload unassist,6.498954031568866,6.7228600430510665,6.957741332814796
subject14,noload unassist,7.072001298894616,7.123008388532794,7.015313867480544
subject05,loaded unassist,8.942331924687045,7.731659690525522,8.050690009149088
subject07,loaded unassist,7.8972950168135,7.680606044714393,8.24970932358303
subject09,loaded unassist,8.19241270438505,8.571217187832383,8.509905151843544
subject10,loaded unassist,9.574096221700987,9.598846744708949,9.466081913573754
subject11,loaded unassist,8.745488368614971,8.622637030749939,8.965351887978809
subject12,loaded unassist,8.18484297361551,7.916854043772297,8.089123319171438
subject14,loaded unassist,9.62558646963875,9.270432393659105,9.59045664939425
subject05,loaded biarticular,7.004752924632981,6.606793124702663,6.672126494250687
subject07,loaded biarticular,6.471255810470509,6.327516784131615,6.68739764801075
subject09,loaded biarticular,6.7094828353223726,6.969070692898185,6.887431052480688
subject10,loaded biarticular,7.432558515830907,nan,7.561835006667752
subject11,loaded biarticular,6.766399173709456,6.905753442362598,6.9262112930097075
subject12,loaded biarticular,7.035077079371747,6.870796932678052,6.643280203073669
subject14,loaded biarticular,7.077360968159706,7.408349607255678,7.123008754699792
subject05,noload biarticular,5.528448903270591,5.334659798519322,5.47352276606474
subject07,noload biarticular,4.7936883059307,5.188154108406276,5.050347036701242
subject09,noload biarticular,5.390143368109004,5.310349764498636,5.075089208479321
subject10,noload biarticular,4.857195297723513,5.178797950232707,4.933084044756481
subject11,noload biarticular,5.050138042335913,5.0295096713105885,5.027626077342902
subject12,noload biarticular,5.121144235962401,5.07342015131006,4.8947943142448365
subject14,noload biarticular,4.804615302384117,4.88198152285222,4.8169377811130145
