subjects,assistive actuator,avg total power 01,avg total power 02,avg total power 03,
subject05,biarticular hip actuator,0.7926050208794426,1.2528038181822674,1.3160855371805387
subject07,biarticular hip actuator,0.6974432224626579,1.3073302263441449,1.4599330947873153
subject09,biarticular hip actuator,0.6445117077183141,1.6011654686896877,1.3955082812192996
subject10,biarticular hip actuator,1.2165670750092656,1.5237370648865425,1.3397776950880416
subject11,biarticular hip actuator,1.1003424400855357,1.580502624928012,0.9902853344899081
subject12,biarticular hip actuator,1.172018595178353,1.2529159334206161,0.7043695661684947
subject14,biarticular hip actuator,1.275503777972412,1.2858856626600905,0.9265961741581346
subject05,biarticular knee actuator,1.0137715508735008,0.9265883642304696,1.1944874518026893
subject07,biarticular knee actuator,0.9356911147435825,0.9212735278973788,1.3088765525537465
subject09,biarticular knee actuator,0.9975493431165401,1.512583400792953,1.25989020388421
subject10,biarticular knee actuator,1.024682094009903,1.3654942007086934,1.2088171073900311
subject11,biarticular knee actuator,1.1010161691993017,1.4482544821224315,1.9736456431313878
subject12,biarticular knee actuator,1.0386155494530338,1.2230782639126594,1.7564958197100993
subject14,biarticular knee actuator,0.9018261270145242,1.1890128812928669,1.6232588153039036
subject05,monoarticular hip actuator,1.1044424787848646,1.20623346307832,1.5463785648520414
subject07,monoarticular hip actuator,0.9975188640570798,1.1985928732654294,1.0645298340935623
subject09,monoarticular hip actuator,1.0069254159881278,1.4429401211667352,0.9372553563773441
subject10,monoarticular hip actuator,1.3656354992644733,1.5165273674752555,0.9719665036023271
subject11,monoarticular hip actuator,1.2495690373139237,1.5274993163113895,1.430976534286495
subject12,monoarticular hip actuator,1.2905600820130922,1.446744525066949,1.2059875915006577
subject14,monoarticular hip actuator,1.1849162151611703,1.4031477223583144,1.6696140493798792
subject05,monoarticular knee actuator,1.073153664102234,1.2221766513859809,1.2727082481791905
subject07,monoarticular knee actuator,0.8884316410246971,1.36182683241053,0.7713289401316543
subject09,monoarticular knee actuator,0.8774657160757452,1.3785486156538866,0.7482302820119575
subject10,monoarticular knee actuator,1.0436794820622755,1.3272290673697233,0.5835621088994012
subject11,monoarticular knee actuator,0.8573169887872736,1.433810804288946,1.722414685950331
subject12,monoarticular knee actuator,1.0047566970134783,1.3682826999350888,1.4539096199952557
subject14,monoarticular knee actuator,1.0186371398104381,1.2428288553512477,1.3096580535261084
